Id,SalePrice
1661,442105.4285714286
1662,442105.4285714286
1663,347399.73913043475
1664,442105.4285714286
1665,347399.73913043475
1666,257867.9875
1667,310468.0344827586
1668,347399.73913043475
1669,320166.6666666667
1670,347399.73913043475
1671,203099.2480620155
1672,442105.4285714286
1673,310468.0344827586
1674,257867.9875
1675,139916.775
1676,139916.775
1677,183093.0
1678,442105.4285714286
1679,310468.0344827586
1680,347399.73913043475
1681,320166.6666666667
1682,257867.9875
1683,183093.0
1684,183093.0
1685,170123.30379746837
1686,183093.0
1687,183093.0
1688,203099.2480620155
1689,203099.2480620155
1690,203099.2480620155
1691,183093.0
1692,310468.0344827586
1693,183093.0
1694,170123.30379746837
1695,183093.0
1696,290600.0
1697,183093.0
1698,310468.0344827586
1699,310468.0344827586
1700,225654.16666666666
1701,310468.0344827586
1702,257867.9875
1703,257867.9875
1704,257867.9875
1705,257867.9875
1706,442105.4285714286
1707,183093.0
1708,183093.0
1709,320166.6666666667
1710,257867.9875
1711,257867.9875
1712,257867.9875
1713,203099.2480620155
1714,203099.2480620155
1715,203099.2480620155
1716,183093.0
1717,154308.9411764706
1718,139916.775
1719,203099.2480620155
1720,257867.9875
1721,154308.9411764706
1722,139916.775
1723,139916.775
1724,183093.0
1725,225654.16666666666
1726,170123.30379746837
1727,139916.775
1728,203099.2480620155
1729,170123.30379746837
1730,170123.30379746837
1731,121679.11351351351
1732,121679.11351351351
1733,121679.11351351351
1734,121679.11351351351
1735,121679.11351351351
1736,121679.11351351351
1737,310468.0344827586
1738,203099.2480620155
1739,290600.0
1740,170123.30379746837
1741,139916.775
1742,170123.30379746837
1743,183093.0
1744,180750.0
1745,203099.2480620155
1746,310468.0344827586
1747,225654.16666666666
1748,202295.6
1749,139916.775
1750,139916.775
1751,225654.16666666666
1752,121679.11351351351
1753,141279.28828828828
1754,225654.16666666666
1755,139916.775
1756,104473.76666666666
1757,121679.11351351351
1758,104473.76666666666
1759,141279.28828828828
1760,139916.775
1761,139916.775
1762,141279.28828828828
1763,170123.30379746837
1764,121679.11351351351
1765,170123.30379746837
1766,170123.30379746837
1767,170123.30379746837
1768,139916.775
1769,183093.0
1770,121679.11351351351
1771,139916.775
1772,141279.28828828828
1773,104473.76666666666
1774,141279.28828828828
1775,139916.775
1776,139916.775
1777,121679.11351351351
1778,121679.11351351351
1779,139916.775
1780,203099.2480620155
1781,139916.775
1782,70791.40909090909
1783,139916.775
1784,104473.76666666666
1785,139916.775
1786,141279.28828828828
1787,203099.2480620155
1788,70791.40909090909
1789,121679.11351351351
1790,70791.40909090909
1791,202295.6
1792,170123.30379746837
1793,121679.11351351351
1794,121679.11351351351
1795,139916.775
1796,139916.775
1797,139916.775
1798,121679.11351351351
1799,121679.11351351351
1800,139916.775
1801,141279.28828828828
1802,170123.30379746837
1803,170123.30379746837
1804,121679.11351351351
1805,121679.11351351351
1806,139916.775
1807,202295.6
1808,139916.775
1809,141279.28828828828
1810,141279.28828828828
1811,141279.28828828828
1812,141279.28828828828
1813,139916.775
1814,104473.76666666666
1815,70791.40909090909
1816,121679.11351351351
1817,141279.28828828828
1818,202295.6
1819,139916.775
1820,104473.76666666666
1821,170123.30379746837
1822,170123.30379746837
1823,70791.40909090909
1824,170123.30379746837
1825,141279.28828828828
1826,139916.775
1827,121679.11351351351
1828,141279.28828828828
1829,139916.775
1830,170123.30379746837
1831,225654.16666666666
1832,141279.28828828828
1833,170123.30379746837
1834,170123.30379746837
1835,203099.2480620155
1836,170123.30379746837
1837,104473.76666666666
1838,170123.30379746837
1839,70791.40909090909
1840,139916.775
1841,139916.775
1842,139916.775
1843,139916.775
1844,121679.11351351351
1845,173955.73913043478
1846,139916.775
1847,173955.73913043478
1848,70791.40909090909
1849,173955.73913043478
1850,139916.775
1851,170123.30379746837
1852,139916.775
1853,121679.11351351351
1854,154308.9411764706
1855,139916.775
1856,203099.2480620155
1857,173955.73913043478
1858,141279.28828828828
1859,141279.28828828828
1860,139916.775
1861,141279.28828828828
1862,290600.0
1863,290600.0
1864,290600.0
1865,320166.6666666667
1866,347399.73913043475
1867,257867.9875
1868,257867.9875
1869,183093.0
1870,215622.2857142857
1871,257867.9875
1872,170123.30379746837
1873,203099.2480620155
1874,121679.11351351351
1875,183093.0
1876,170123.30379746837
1877,183093.0
1878,203099.2480620155
1879,121679.11351351351
1880,121679.11351351351
1881,203099.2480620155
1882,310468.0344827586
1883,203099.2480620155
1884,203099.2480620155
1885,257867.9875
1886,257867.9875
1887,183093.0
1888,257867.9875
1889,170123.30379746837
1890,104473.76666666666
1891,139916.775
1892,104473.76666666666
1893,139916.775
1894,141279.28828828828
1895,141279.28828828828
1896,139916.775
1897,139916.775
1898,139916.775
1899,139916.775
1900,183093.0
1901,141279.28828828828
1902,139916.775
1903,290600.0
1904,139916.775
1905,170123.30379746837
1906,173955.73913043478
1907,170123.30379746837
1908,121679.11351351351
1909,139916.775
1910,139916.775
1911,202295.6
1912,244479.83333333334
1913,141279.28828828828
1914,70791.40909090909
1915,257867.9875
1916,104473.76666666666
1917,310468.0344827586
1918,121679.11351351351
1919,139916.775
1920,141279.28828828828
1921,347399.73913043475
1922,320166.6666666667
1923,202295.6
1924,183093.0
1925,225654.16666666666
1926,347399.73913043475
1927,121679.11351351351
1928,141279.28828828828
1929,121679.11351351351
1930,139916.775
1931,121679.11351351351
1932,139916.775
1933,141279.28828828828
1934,170123.30379746837
1935,170123.30379746837
1936,170123.30379746837
1937,170123.30379746837
1938,173955.73913043478
1939,257867.9875
1940,189857.14285714287
1941,170123.30379746837
1942,170123.30379746837
1943,189857.14285714287
1944,310468.0344827586
1945,347399.73913043475
1946,170123.30379746837
1947,347399.73913043475
1948,170123.30379746837
1949,203099.2480620155
1950,183093.0
1951,270187.5
1952,203099.2480620155
1953,139916.775
1954,225654.16666666666
1955,139916.775
1956,244479.83333333334
1957,170123.30379746837
1958,310468.0344827586
1959,141279.28828828828
1960,104473.76666666666
1961,121679.11351351351
1962,121679.11351351351
1963,121679.11351351351
1964,139916.775
1965,170123.30379746837
1966,154308.9411764706
1967,257867.9875
1968,310468.0344827586
1969,347399.73913043475
1970,442105.4285714286
1971,442105.4285714286
1972,442105.4285714286
1973,310468.0344827586
1974,310468.0344827586
1975,442105.4285714286
1976,257867.9875
1977,310468.0344827586
1978,310468.0344827586
1979,347399.73913043475
1980,183093.0
1981,347399.73913043475
1982,215622.2857142857
1983,215622.2857142857
1984,203099.2480620155
1985,183093.0
1986,203099.2480620155
1987,183093.0
1988,170123.30379746837
1989,203099.2480620155
1990,225654.16666666666
1991,183093.0
1992,203099.2480620155
1993,183093.0
1994,290600.0
1995,203099.2480620155
1996,310468.0344827586
1997,347399.73913043475
1998,310468.0344827586
1999,225654.16666666666
2000,310468.0344827586
2001,225654.16666666666
2002,203099.2480620155
2003,257867.9875
2004,257867.9875
2005,257867.9875
2006,215622.2857142857
2007,257867.9875
2008,183093.0
2009,170123.30379746837
2010,203099.2480620155
2011,139916.775
2012,154308.9411764706
2013,170123.30379746837
2014,170123.30379746837
2015,203099.2480620155
2016,170123.30379746837
2017,203099.2480620155
2018,121679.11351351351
2019,121679.11351351351
2020,121679.11351351351
2021,121679.11351351351
2022,170123.30379746837
2023,141279.28828828828
2024,202295.6
2025,442105.4285714286
2026,183093.0
2027,139916.775
2028,183093.0
2029,170123.30379746837
2030,273158.0
2031,273158.0
2032,273158.0
2033,273158.0
2034,183093.0
2035,203099.2480620155
2036,257867.9875
2037,257867.9875
2038,442105.4285714286
2039,215622.2857142857
2040,442105.4285714286
2041,180750.0
2042,203099.2480620155
2043,170123.30379746837
2044,170123.30379746837
2045,203099.2480620155
2046,141279.28828828828
2047,141279.28828828828
2048,121679.11351351351
2049,141279.28828828828
2050,203099.2480620155
2051,121679.11351351351
2052,139916.775
2053,139916.775
2054,104473.76666666666
2055,141279.28828828828
2056,139916.775
2057,121679.11351351351
2058,202295.6
2059,139916.775
2060,141279.28828828828
2061,170123.30379746837
2062,139916.775
2063,121679.11351351351
2064,139916.775
2065,121679.11351351351
2066,170123.30379746837
2067,141279.28828828828
2068,141279.28828828828
2069,104473.76666666666
2070,139916.775
2071,70791.40909090909
2072,141279.28828828828
2073,121679.11351351351
2074,183093.0
2075,139916.775
2076,121679.11351351351
2077,139916.775
2078,121679.11351351351
2079,139916.775
2080,121679.11351351351
2081,139916.775
2082,141279.28828828828
2083,141279.28828828828
2084,121679.11351351351
2085,139916.775
2086,139916.775
2087,139916.775
2088,139916.775
2089,121679.11351351351
2090,170123.30379746837
2091,141279.28828828828
2092,141279.28828828828
2093,141279.28828828828
2094,154308.9411764706
2095,170123.30379746837
2096,121679.11351351351
2097,139916.775
2098,141279.28828828828
2099,70791.40909090909
2100,141279.28828828828
2101,141279.28828828828
2102,183093.0
2103,121679.11351351351
2104,141279.28828828828
2105,141279.28828828828
2106,104473.76666666666
2107,244479.83333333334
2108,121679.11351351351
2109,104473.76666666666
2110,139916.775
2111,203099.2480620155
2112,141279.28828828828
2113,139916.775
2114,139916.775
2115,170123.30379746837
2116,121679.11351351351
2117,170123.30379746837
2118,139916.775
2119,121679.11351351351
2120,139916.775
2121,104473.76666666666
2122,104473.76666666666
2123,121679.11351351351
2124,225654.16666666666
2125,141279.28828828828
2126,170123.30379746837
2127,202295.6
2128,170123.30379746837
2129,121679.11351351351
2130,170123.30379746837
2131,202295.6
2132,139916.775
2133,121679.11351351351
2134,139916.775
2135,121679.11351351351
2136,104473.76666666666
2137,139916.775
2138,139916.775
2139,139916.775
2140,121679.11351351351
2141,121679.11351351351
2142,139916.775
2143,139916.775
2144,139916.775
2145,121679.11351351351
2146,139916.775
2147,141279.28828828828
2148,139916.775
2149,121679.11351351351
2150,285000.0
2151,154308.9411764706
2152,173955.73913043478
2153,141279.28828828828
2154,121679.11351351351
2155,139916.775
2156,202295.6
2157,203099.2480620155
2158,270187.5
2159,225654.16666666666
2160,183093.0
2161,257867.9875
2162,442105.4285714286
2163,347399.73913043475
2164,257867.9875
2165,170123.30379746837
2166,121679.11351351351
2167,183093.0
2168,170123.30379746837
2169,203099.2480620155
2170,203099.2480620155
2171,139916.775
2172,139916.775
2173,173955.73913043478
2174,225654.16666666666
2175,347399.73913043475
2176,257867.9875
2177,290600.0
2178,257867.9875
2179,121679.11351351351
2180,170123.30379746837
2181,183093.0
2182,203099.2480620155
2183,183093.0
2184,139916.775
2185,121679.11351351351
2186,139916.775
2187,139916.775
2188,170123.30379746837
2189,173955.73913043478
2190,104473.76666666666
2191,104473.76666666666
2192,70791.40909090909
2193,139916.775
2194,139916.775
2195,104473.76666666666
2196,104473.76666666666
2197,104473.76666666666
2198,183093.0
2199,170123.30379746837
2200,139916.775
2201,139916.775
2202,180750.0
2203,170123.30379746837
2204,141279.28828828828
2205,139916.775
2206,139916.775
2207,257867.9875
2208,225654.16666666666
2209,173955.73913043478
2210,121679.11351351351
2211,121679.11351351351
2212,139916.775
2213,139916.775
2214,141279.28828828828
2215,121679.11351351351
2216,141279.28828828828
2217,70791.40909090909
2218,104473.76666666666
2219,104473.76666666666
2220,104473.76666666666
2221,257867.9875
2222,203099.2480620155
2223,270187.5
2224,203099.2480620155
2225,141279.28828828828
2226,141279.28828828828
2227,203099.2480620155
2228,257867.9875
2229,257867.9875
2230,141279.28828828828
2231,203099.2480620155
2232,170123.30379746837
2233,139916.775
2234,257867.9875
2235,170123.30379746837
2236,257867.9875
2237,257867.9875
2238,183093.0
2239,139916.775
2240,139916.775
2241,104473.76666666666
2242,121679.11351351351
2243,141279.28828828828
2244,104473.76666666666
2245,104473.76666666666
2246,139916.775
2247,139916.775
2248,121679.11351351351
2249,121679.11351351351
2250,121679.11351351351
2251,173955.73913043478
2252,170123.30379746837
2253,170123.30379746837
2254,170123.30379746837
2255,170123.30379746837
2256,203099.2480620155
2257,202295.6
2258,154308.9411764706
2259,170123.30379746837
2260,139916.775
2261,189857.14285714287
2262,189857.14285714287
2263,310468.0344827586
2264,442105.4285714286
2265,173955.73913043478
2266,273158.0
2267,310468.0344827586
2268,397590.25
2269,139916.775
2270,183093.0
2271,203099.2480620155
2272,203099.2480620155
2273,139916.775
2274,139916.775
2275,139916.775
2276,183093.0
2277,170123.30379746837
2278,141279.28828828828
2279,121679.11351351351
2280,104473.76666666666
2281,139916.775
2282,139916.775
2283,139916.775
2284,139916.775
2285,154308.9411764706
2286,121679.11351351351
2287,347399.73913043475
2288,257867.9875
2289,310468.0344827586
2290,442105.4285714286
2291,310468.0344827586
2292,397590.25
2293,442105.4285714286
2294,442105.4285714286
2295,442105.4285714286
2296,310468.0344827586
2297,310468.0344827586
2298,347399.73913043475
2299,310468.0344827586
2300,310468.0344827586
2301,257867.9875
2302,203099.2480620155
2303,257867.9875
2304,257867.9875
2305,139916.775
2306,139916.775
2307,139916.775
2308,257867.9875
2309,273158.0
2310,215622.2857142857
2311,183093.0
2312,170123.30379746837
2313,170123.30379746837
2314,183093.0
2315,170123.30379746837
2316,170123.30379746837
2317,139916.775
2318,170123.30379746837
2319,183093.0
2320,183093.0
2321,257867.9875
2322,183093.0
2323,154308.9411764706
2324,183093.0
2325,203099.2480620155
2326,183093.0
2327,225654.16666666666
2328,225654.16666666666
2329,170123.30379746837
2330,170123.30379746837
2331,310468.0344827586
2332,442105.4285714286
2333,310468.0344827586
2334,290600.0
2335,310468.0344827586
2336,310468.0344827586
2337,183093.0
2338,257867.9875
2339,257867.9875
2340,397590.25
2341,203099.2480620155
2342,257867.9875
2343,203099.2480620155
2344,225654.16666666666
2345,257867.9875
2346,215622.2857142857
2347,183093.0
2348,257867.9875
2349,141279.28828828828
2350,257867.9875
2351,257867.9875
2352,257867.9875
2353,202295.6
2354,139916.775
2355,154308.9411764706
2356,139916.775
2357,203099.2480620155
2358,170123.30379746837
2359,139916.775
2360,121679.11351351351
2361,121679.11351351351
2362,290600.0
2363,121679.11351351351
2364,139916.775
2365,189857.14285714287
2366,189857.14285714287
2367,257867.9875
2368,183093.0
2369,257867.9875
2370,170123.30379746837
2371,170123.30379746837
2372,183093.0
2373,310468.0344827586
2374,310468.0344827586
2375,257867.9875
2376,290600.0
2377,310468.0344827586
2378,139916.775
2379,202295.6
2380,139916.775
2381,139916.775
2382,203099.2480620155
2383,203099.2480620155
2384,225654.16666666666
2385,139916.775
2386,139916.775
2387,139916.775
2388,104473.76666666666
2389,139916.775
2390,139916.775
2391,121679.11351351351
2392,121679.11351351351
2393,154308.9411764706
2394,121679.11351351351
2395,202295.6
2396,139916.775
2397,170123.30379746837
2398,121679.11351351351
2399,70791.40909090909
2400,70791.40909090909
2401,121679.11351351351
2402,139916.775
2403,141279.28828828828
2404,139916.775
2405,139916.775
2406,121679.11351351351
2407,121679.11351351351
2408,139916.775
2409,139916.775
2410,170123.30379746837
2411,121679.11351351351
2412,141279.28828828828
2413,139916.775
2414,139916.775
2415,141279.28828828828
2416,121679.11351351351
2417,121679.11351351351
2418,121679.11351351351
2419,141279.28828828828
2420,121679.11351351351
2421,141279.28828828828
2422,121679.11351351351
2423,173955.73913043478
2424,141279.28828828828
2425,173955.73913043478
2426,104473.76666666666
2427,141279.28828828828
2428,203099.2480620155
2429,121679.11351351351
2430,121679.11351351351
2431,139916.775
2432,121679.11351351351
2433,139916.775
2434,139916.775
2435,139916.775
2436,121679.11351351351
2437,121679.11351351351
2438,121679.11351351351
2439,121679.11351351351
2440,139916.775
2441,121679.11351351351
2442,121679.11351351351
2443,139916.775
2444,139916.775
2445,104473.76666666666
2446,141279.28828828828
2447,180750.0
2448,170123.30379746837
2449,139916.775
2450,170123.30379746837
2451,139916.775
2452,244479.83333333334
2453,104473.76666666666
2454,141279.28828828828
2455,139916.775
2456,141279.28828828828
2457,139916.775
2458,139916.775
2459,121679.11351351351
2460,170123.30379746837
2461,139916.775
2462,141279.28828828828
2463,139916.775
2464,202295.6
2465,139916.775
2466,139916.775
2467,183093.0
2468,139916.775
2469,139916.775
2470,202295.6
2471,225654.16666666666
2472,202295.6
2473,104473.76666666666
2474,141279.28828828828
2475,225654.16666666666
2476,139916.775
2477,121679.11351351351
2478,141279.28828828828
2479,104473.76666666666
2480,121679.11351351351
2481,121679.11351351351
2482,121679.11351351351
2483,121679.11351351351
2484,121679.11351351351
2485,121679.11351351351
2486,139916.775
2487,173955.73913043478
2488,183093.0
2489,139916.775
2490,139916.775
2491,104473.76666666666
2492,170123.30379746837
2493,139916.775
2494,173955.73913043478
2495,104473.76666666666
2496,202295.6
2497,170123.30379746837
2498,121679.11351351351
2499,104473.76666666666
2500,121679.11351351351
2501,139916.775
2502,141279.28828828828
2503,104473.76666666666
2504,170123.30379746837
2505,225654.16666666666
2506,257867.9875
2507,310468.0344827586
2508,257867.9875
2509,203099.2480620155
2510,257867.9875
2511,183093.0
2512,203099.2480620155
2513,203099.2480620155
2514,257867.9875
2515,121679.11351351351
2516,139916.775
2517,121679.11351351351
2518,139916.775
2519,203099.2480620155
2520,203099.2480620155
2521,203099.2480620155
2522,203099.2480620155
2523,121679.11351351351
2524,121679.11351351351
2525,121679.11351351351
2526,121679.11351351351
2527,121679.11351351351
2528,121679.11351351351
2529,121679.11351351351
2530,104473.76666666666
2531,203099.2480620155
2532,203099.2480620155
2533,203099.2480620155
2534,257867.9875
2535,310468.0344827586
2536,270187.5
2537,215622.2857142857
2538,183093.0
2539,154308.9411764706
2540,139916.775
2541,203099.2480620155
2542,141279.28828828828
2543,121679.11351351351
2544,104473.76666666666
2545,139916.775
2546,139916.775
2547,121679.11351351351
2548,141279.28828828828
2549,141279.28828828828
2550,184750.0
2551,139916.775
2552,121679.11351351351
2553,104473.76666666666
2554,139916.775
2555,121679.11351351351
2556,70791.40909090909
2557,104473.76666666666
2558,141279.28828828828
2559,141279.28828828828
2560,139916.775
2561,154308.9411764706
2562,170123.30379746837
2563,170123.30379746837
2564,203099.2480620155
2565,139916.775
2566,141279.28828828828
2567,139916.775
2568,170123.30379746837
2569,170123.30379746837
2570,121679.11351351351
2571,173955.73913043478
2572,189857.14285714287
2573,285000.0
2574,310468.0344827586
2575,139916.775
2576,141279.28828828828
2577,141279.28828828828
2578,121679.11351351351
2579,104473.76666666666
2580,141279.28828828828
2581,104473.76666666666
2582,121679.11351351351
2583,257867.9875
2584,139916.775
2585,141279.28828828828
2586,183093.0
2587,183093.0
2588,154308.9411764706
2589,121679.11351351351
2590,203099.2480620155
2591,202295.6
2592,203099.2480620155
2593,257867.9875
2594,183093.0
2595,215622.2857142857
2596,257867.9875
2597,170123.30379746837
2598,290600.0
2599,397590.25
2600,173955.73913043478
2601,121679.11351351351
2602,104473.76666666666
2603,104473.76666666666
2604,104473.76666666666
2605,104473.76666666666
2606,121679.11351351351
2607,139916.775
2608,173955.73913043478
2609,141279.28828828828
2610,121679.11351351351
2611,173955.73913043478
2612,139916.775
2613,121679.11351351351
2614,121679.11351351351
2615,139916.775
2616,121679.11351351351
2617,141279.28828828828
2618,170123.30379746837
2619,203099.2480620155
2620,170123.30379746837
2621,170123.30379746837
2622,170123.30379746837
2623,310468.0344827586
2624,225654.16666666666
2625,310468.0344827586
2626,139916.775
2627,189857.14285714287
2628,442105.4285714286
2629,442105.4285714286
2630,442105.4285714286
2631,442105.4285714286
2632,442105.4285714286
2633,347399.73913043475
2634,347399.73913043475
2635,139916.775
2636,203099.2480620155
2637,154308.9411764706
2638,290600.0
2639,170123.30379746837
2640,139916.775
2641,104473.76666666666
2642,170123.30379746837
2643,139916.775
2644,139916.775
2645,121679.11351351351
2646,121679.11351351351
2647,139916.775
2648,139916.775
2649,141279.28828828828
2650,154308.9411764706
2651,170123.30379746837
2652,442105.4285714286
2653,257867.9875
2654,203099.2480620155
2655,347399.73913043475
2656,347399.73913043475
2657,347399.73913043475
2658,310468.0344827586
2659,310468.0344827586
2660,310468.0344827586
2661,347399.73913043475
2662,347399.73913043475
2663,257867.9875
2664,273158.0
2665,273158.0
2666,273158.0
2667,170123.30379746837
2668,203099.2480620155
2669,139916.775
2670,310468.0344827586
2671,203099.2480620155
2672,183093.0
2673,203099.2480620155
2674,203099.2480620155
2675,154308.9411764706
2676,203099.2480620155
2677,170123.30379746837
2678,290600.0
2679,310468.0344827586
2680,310468.0344827586
2681,442105.4285714286
2682,310468.0344827586
2683,442105.4285714286
2684,310468.0344827586
2685,310468.0344827586
2686,257867.9875
2687,257867.9875
2688,257867.9875
2689,215622.2857142857
2690,442105.4285714286
2691,170123.30379746837
2692,139916.775
2693,183093.0
2694,139916.775
2695,203099.2480620155
2696,203099.2480620155
2697,170123.30379746837
2698,170123.30379746837
2699,170123.30379746837
2700,139916.775
2701,139916.775
2702,121679.11351351351
2703,170123.30379746837
2704,139916.775
2705,121679.11351351351
2706,121679.11351351351
2707,121679.11351351351
2708,121679.11351351351
2709,121679.11351351351
2710,121679.11351351351
2711,290600.0
2712,310468.0344827586
2713,154308.9411764706
2714,183093.0
2715,170123.30379746837
2716,154308.9411764706
2717,203099.2480620155
2718,257867.9875
2719,139916.775
2720,183093.0
2721,139916.775
2722,141279.28828828828
2723,121679.11351351351
2724,121679.11351351351
2725,139916.775
2726,139916.775
2727,170123.30379746837
2728,170123.30379746837
2729,141279.28828828828
2730,139916.775
2731,121679.11351351351
2732,121679.11351351351
2733,141279.28828828828
2734,141279.28828828828
2735,139916.775
2736,141279.28828828828
2737,121679.11351351351
2738,141279.28828828828
2739,139916.775
2740,121679.11351351351
2741,139916.775
2742,139916.775
2743,139916.775
2744,139916.775
2745,139916.775
2746,121679.11351351351
2747,170123.30379746837
2748,139916.775
2749,121679.11351351351
2750,139916.775
2751,121679.11351351351
2752,270187.5
2753,141279.28828828828
2754,173955.73913043478
2755,139916.775
2756,70791.40909090909
2757,70791.40909090909
2758,70791.40909090909
2759,170123.30379746837
2760,141279.28828828828
2761,139916.775
2762,139916.775
2763,170123.30379746837
2764,183093.0
2765,244479.83333333334
2766,141279.28828828828
2767,104473.76666666666
2768,141279.28828828828
2769,139916.775
2770,154308.9411764706
2771,121679.11351351351
2772,121679.11351351351
2773,141279.28828828828
2774,141279.28828828828
2775,141279.28828828828
2776,170123.30379746837
2777,183093.0
2778,154308.9411764706
2779,141279.28828828828
2780,121679.11351351351
2781,121679.11351351351
2782,104473.76666666666
2783,104473.76666666666
2784,121679.11351351351
2785,141279.28828828828
2786,70791.40909090909
2787,139916.775
2788,104473.76666666666
2789,225654.16666666666
2790,139916.775
2791,121679.11351351351
2792,104473.76666666666
2793,170123.30379746837
2794,104473.76666666666
2795,139916.775
2796,121679.11351351351
2797,202295.6
2798,141279.28828828828
2799,139916.775
2800,121679.11351351351
2801,121679.11351351351
2802,141279.28828828828
2803,170123.30379746837
2804,173955.73913043478
2805,121679.11351351351
2806,121679.11351351351
2807,154308.9411764706
2808,139916.775
2809,121679.11351351351
2810,139916.775
2811,141279.28828828828
2812,121679.11351351351
2813,141279.28828828828
2814,141279.28828828828
2815,121679.11351351351
2816,285000.0
2817,121679.11351351351
2818,121679.11351351351
2819,203099.2480620155
2820,104473.76666666666
2821,139916.775
2822,202295.6
2823,202295.6
2824,141279.28828828828
2825,141279.28828828828
2826,139916.775
2827,170123.30379746837
2828,202295.6
2829,170123.30379746837
2830,203099.2480620155
2831,183093.0
2832,170123.30379746837
2833,257867.9875
2834,203099.2480620155
2835,203099.2480620155
2836,203099.2480620155
2837,170123.30379746837
2838,139916.775
2839,170123.30379746837
2840,183093.0
2841,203099.2480620155
2842,203099.2480620155
2843,170123.30379746837
2844,139916.775
2845,121679.11351351351
2846,203099.2480620155
2847,170123.30379746837
2848,215622.2857142857
2849,203099.2480620155
2850,310468.0344827586
2851,270187.5
2852,203099.2480620155
2853,225654.16666666666
2854,121679.11351351351
2855,183093.0
2856,203099.2480620155
2857,203099.2480620155
